JobID,Job_Title,Salary_estimate_range,Min_Salary_Estimate,Max_Salary_Estimate,Location
11121,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11122,Data Analyst II,$46K-$87K ,46000,87000,"New York, NY"
11123,Sr. Data Analyst,$51K-$93K ,51000,93000,"Sunnyvale, CA"
11124,Data Analyst,$41K-$86K ,41000,86000,"Irving, TX"
11125,Data Analyst,$48K-$88K ,48000,88000,"Irving, TX"
11126,Data Analyst,$45K-$78K ,45000,78000,"Tempe, AZ"
11127,Data Analyst,$54K-$75K ,54000,75000,"Charlotte, NC"
11128,Data Analyst,$51K-$87K ,51000,87000,"New York, NY"
11129,Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11130,Data Analyst,$50K-$86K ,50000,86000,"Charlotte, NC"
11131,Data Analyst,$53K-$99K ,53000,99000,"Charlotte, NC"
11132,Data Analyst,$51K-$93K ,51000,93000,"Palo Alto, CA"
11133,Data Analyst,$51K-$93K ,51000,93000,"Palo Alto, CA"
11134,Data Analyst,$58K-$93K ,58000,93000,"Palo Alto, CA"
11135,Data Analyst,$63K-$116K ,63000,116000,"Palo Alto, CA"
11136,Data Analyst,$63K-$116K ,63000,116000,"Palo Alto, CA"
11137,Data Analyst,$54K-$75K ,54000,75000,"Fort Mill, SC"
11138,Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11139,Data Analyst,$73K-$127K ,73000,127000,"New York, NY"
11140,Data Analyst,$50K-$86K ,50000,86000,"Charlotte, NC"
11141,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11142,Data Analyst,$89K-$151K ,89000,151000,"Sunnyvale, CA"
11143,Data Analyst,$53K-$94K ,53000,94000,"Phoenix, AZ"
11144,Data Analyst,$28K-$52K ,28000,52000,"Columbus, OH"
11145,Data Analyst,$49K-$91K ,49000,91000,"Greenwood Village, Arapahoe, CO"
11146,Data Analyst,$65K-$120K ,65000,120000,"Berkeley, CA"
11147,Data Analyst,$35K-$67K ,35000,67000,"Seattle, WA"
11148,Data Analyst,$28K-$52K ,28000,52000,"Columbus, OH"
11149,Data Analyst,$53K-$94K ,53000,94000,"Scottsdale, AZ"
11150,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11151,Sr. Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11152,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11153,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11154,Sr. Data Analyst,$57K-$104K ,57000,104000,"San Mateo, CA"
11155,Sr. Data Analyst,$41K-$86K ,41000,86000,"Dallas, TX"
11156,Sr. Data Analyst,$44K-$82K ,44000,82000,"Dallas, TX"
11157,Data Analyst,$35K-$67K ,35000,67000,"Seattle, WA"
11158,Sr. Data Analyst,$35K-$67K ,35000,67000,"Seattle, WA"
11159,Data Analyst II,$27K-$52K ,27000,52000,"New York, NY"
11160,Data Analyst,$41K-$78K ,41000,78000,"New York, NY"
11161,Data Analyst II,$42K-$74K ,42000,74000,"New York, NY"
11162,Data Analyst,$45K-$88K ,45000,88000,"New York, NY"
11163,Data Analyst,$30K-$54K ,30000,54000,"Alachua, FL"
11164,Data Analyst III,$30K-$54K ,30000,54000,"Gainesville, FL"
11165,Sr. Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11166,Sr. Data Analyst,$64K-$113K ,64000,113000,"Philadelphia, PA"
11167,Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11168,Data Analyst,$24K-$48K ,24000,48000,"Allen, TX"
11169,Data Analyst,$30K-$53K ,30000,53000,"Richardson, TX"
11170,Data Analyst,$55K-$103K ,55000,103000,"Los Angeles, CA"
11171,Data Analyst,$50K-$86K ,50000,86000,"Charlotte, NC"
11172,Data Analyst,$53K-$99K ,53000,99000,"Fort Mill, SC"
11173,Data Analyst,$49K-$91K ,49000,91000,"Greenwood Village, Arapahoe, CO"
11174,Data Analyst,$57K-$67K ,57000,67000,"Greenwood Village, Arapahoe, CO"
11175,Sr. Data Analyst,$38K-$68K ,38000,68000,"Philadelphia, PA"
11176,Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11177,Data Analyst,$89K-$151K ,89000,151000,"Sunnyvale, CA"
11178,Data Analyst,$35K-$67K ,35000,67000,"Redmond, WA"
11179,Sr. Data Analyst,$27K-$52K ,27000,52000,"New York, NY"
11180,Sr. Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11181,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11182,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11183,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11184,Sr. Data Analyst,$73K-$127K ,73000,127000,"New York, NY"
11185,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11186,Sr. Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11187,Data Analyst,$30K-$54K ,30000,54000,"Gainesville, FL"
11188,Data Analyst,$60K-$66K ,60000,66000,"Broadview, IL"
11189,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11190,Lead Data Analyst,$49K-$91K ,49000,91000,"Lakewood, CO"
11191,Lead Data Analyst,$37K-$44K ,37000,44000,"West Chester, PA"
11192,Data Analyst,$67K-$92K ,67000,92000,"Northlake, IL"
11193,Data Analyst,$53K-$99K ,53000,99000,"Charlotte, NC"
11194,Sr. Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11195,Sr. Data Analyst,$97K-$129K ,97000,129000,"Chicago, IL"
11196,Sr. Data Analyst,$65K-$120K ,65000,120000,"San Francisco, CA"
11197,Data Analyst,$63K-$116K ,63000,116000,"Redwood City, CA"
11198,Sr. Data Analyst,$40K-$72K ,40000,72000,"Jacksonville, FL"
11199,Business Data Analyst,$29K-$38K ,29000,38000,"Houston, TX"
11200,Data Analyst,$47K-$76K ,47000,76000,"Houston, TX"
11201,Data Analyst,$58K-$93K ,58000,93000,"Cupertino, CA"
11202,Business Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11203,Data Analyst,$42K-$76K ,42000,76000,"Woodridge, IL"
11204,Data Analyst,$34K-$61K ,34000,61000,"Indianapolis, IN"
11205,Financial Data Analyst,$57K-$100K ,57000,100000,"Lakewood, CO"
11206,Data Analyst,$47K-$76K ,47000,76000,"Houston, TX"
11207,Data Analyst,$67K-$92K ,67000,92000,"Deerfield, IL"
11208,Sr. Data Analyst,$34K-$61K ,34000,61000,"San Diego, CA"
11209,Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11210,Data Analyst,$73K-$127K ,73000,127000,"New York, NY"
11211,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11212,Business Data Analyst,$47K-$74K ,47000,74000,"South San Francisco, CA"
11213,Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11214,Data Analyst,$82K-$116K ,82000,116000,"Emeryville, CA"
11215,Data Analyst,$38K-$68K ,38000,68000,"King of Prussia, PA"
11216,Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11217,Sr. Data Analyst,$97K-$129K ,97000,129000,"Chicago, IL"
11218,Data Analyst,$43K-$94K ,43000,94000,"Tempe, AZ"
11219,Sr. Data Analyst,$48K-$96K ,48000,96000,"New York, NY"
11220,Sr. Data Analyst,$77K-$132K ,77000,132000,"New York, NY"
11221,Data Analyst,$44K-$82K ,44000,82000,"Dallas, TX"
11222,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11223,Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11224,Sr. Data Analyst,$77K-$132K ,77000,132000,"New York, NY"
11225,Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11226,Data Analyst,$55K-$103K ,55000,103000,"Glendale, CA"
11227,Sr. Data Analyst,$60K-$110K ,60000,110000,"New York, NY"
11228,Sr. Business Analyst,$68K-$87K ,68000,87000,"Chicago, IL"
11229,Jr. Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11230,Sr. Data Analyst,$35K-$45K ,35000,45000,"Los Angeles, CA"
11231,Sr. Data Analyst,$46K-$86K ,46000,86000,"San Francisco, CA"
11232,Sr. Data Analyst,$37K-$44K ,37000,44000,"Philadelphia, PA"
11233,Data Analyst,$64K-$113K ,64000,113000,"Philadelphia, PA"
11234,Data Analyst,$113K-$132K ,113000,132000,"Santa Monica, CA"
11235,Financial Data Analyst,$43K-$94K ,43000,94000,"Scottsdale, AZ"
11236,Data Analyst,$42K-$74K ,42000,74000,"Mount Vernon, NY"
11237,Data Analyst,$41K-$86K ,41000,86000,"Grapevine, TX"
11238,Data Analyst,$37K-$68K ,37000,68000,"San Antonio, TX"
11239,Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11240,Sr. Data Analyst,$43K-$69K ,43000,69000,"Norfolk, VA"
11241,Sr. Data Analyst,$49K-$112K ,49000,112000,"Norfolk, VA"
11242,Sr. Data Analyst,$49K-$112K ,49000,112000,"Norfolk, VA"
11243,Sr. Data Analyst,$49K-$112K ,49000,112000,"Norfolk, VA"
11244,Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11245,Data Analyst,$59K-$85K ,59000,85000,"Queens, NY"
11246,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11247,Sr. Data Analyst,$41K-$78K ,41000,78000,"New York, NY"
11248,Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11249,Sr. Data Analyst,$98K-$114K ,98000,114000,"New York, NY"
11250,Sr. Data Analyst,$65K-$81K ,65000,81000,"Glendale, CA"
11251,Business Data Analyst,$47K-$74K ,47000,74000,"Foster City, CA"
11252,Sr. Data Analyst,$47K-$74K ,47000,74000,"South San Francisco, CA"
11253,Data Analyst,$73K-$89K ,73000,89000,"San Antonio, TX"
11254,Sr. Data Analyst,$74K-$123K ,74000,123000,"Houston, TX"
11255,Data Analyst,$40K-$72K ,40000,72000,"Jacksonville, FL"
11256,Data Analyst,$35K-$67K ,35000,67000,"Westlake, TX"
11257,Data Analyst,$57K-$103K ,57000,103000,"El Segundo, CA"
11258,Data Analyst,$53K-$99K ,53000,99000,"Charlotte, NC"
11259,Data Analyst,$77K-$132K ,77000,132000,"New York, NY"
11260,Data Analyst,$98K-$114K ,98000,114000,"New York, NY"
11261,Data Analyst,$53K-$94K ,53000,94000,"Phoenix, AZ"
11262,Data Analyst,$98K-$114K ,98000,114000,"Parsippany, NJ"
11263,Data Analyst,$63K-$116K ,63000,116000,"Campbell, CA"
11264,Data Analyst,$43K-$94K ,43000,94000,"Glendale, AZ"
11265,Data Analyst,$42K-$74K ,42000,74000,"New York, NY"
11266,Sr. Data Analyst,$46K-$102K ,46000,102000,"Phoenix, AZ"
11267,Data Analyst,$40K-$72K ,40000,72000,"Jacksonville, FL"
11268,Data Analyst,$24K-$48K ,24000,48000,"Dallas, TX"
11269,Data Analyst,$58K-$93K ,58000,93000,"Mountain View, CA"
11270,Data Analyst,$58K-$93K ,58000,93000,"Sunnyvale, CA"
11271,Data Analyst,$67K-$92K ,67000,92000,"Chicago, IL"
11272,Lead Data Analyst,$47K-$74K ,47000,74000,"San Francisco, CA"
11273,Data Analyst,$43K-$94K ,43000,94000,"Tempe, AZ"
11274,Data Analyst,$53K-$94K ,53000,94000,"Tempe, AZ"
11275,Data Analyst,$67K-$92K ,67000,92000,"Chicago, IL"
11276,Data Analyst,$60K-$110K ,60000,110000,"New York, NY"
11277,Data Analyst,$98K-$114K ,98000,114000,"New York, NY"
11278,Data Analyst,$47K-$74K ,47000,74000,"Oakland, CA"
11279,Data Analyst,$31K-$59K ,31000,59000,"Salt Lake City, UT"
11280,Data Analyst,$30K-$53K ,30000,53000,"Dallas, TX"
11281,Data Analyst,$49K-$91K ,49000,91000,"Centennial, CO"
11282,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11283,Data Analyst,$35K-$45K ,35000,45000,"Los Angeles, CA"
11284,Data Analyst,$50K-$86K ,50000,86000,"Fort Worth, TX"
11285,Data Analyst,$45K-$78K ,45000,78000,"Mesa, AZ"
11286,Data Analyst,$37K-$44K ,37000,44000,"Horsham, PA"
11287,Data Analyst,$38K-$68K ,38000,68000,"Horsham, PA"
11288,Business Data Analyst,$50K-$93K ,50000,93000,"Horsham, PA"
11289,Data Analyst,$113K-$132K ,113000,132000,"Pico Rivera, CA"
11290,Sr. Data Analyst,$113K-$132K ,113000,132000,"Santa Monica, CA"
11291,Data Analyst,$29K-$38K ,29000,38000,"Houston, TX"
11292,Data Analyst,$42K-$76K ,42000,76000,"Northbrook, IL"
11293,Data Analyst,$51K-$87K ,51000,87000,"New York, NY"
11294,Business Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11295,Data Analyst,$113K-$132K ,113000,132000,"Industry, CA"
11296,Data Analyst,$65K-$81K ,65000,81000,"Industry, CA"
11297,Sr. Data Analyst,$42K-$74K ,42000,74000,"New York, NY"
11298,Data Analyst,$51K-$87K ,51000,87000,"New York, NY"
11299,Sr. Business Analyst,$35K-$45K ,35000,45000,"Santa Monica, CA"
11300,Data Analyst,$89K-$151K ,89000,151000,"Redwood City, CA"
11301,Data Analyst,$37K-$70K ,37000,70000,"Los Angeles, CA"
11302,Data Analyst,$37K-$44K ,37000,44000,"Philadelphia, PA"
11303,Sr. Data Analyst,$37K-$44K ,37000,44000,"Philadelphia, PA"
11304,Data Analyst,$38K-$68K ,38000,68000,"Philadelphia, PA"
11305,Jr. Data Analyst,$38K-$68K ,38000,68000,"Philadelphia, PA"
11306,Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11307,Financial Data Analyst,$34K-$61K ,34000,61000,"San Diego, CA"
11308,Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11309,Financial Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11310,Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11311,Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11312,Data Analyst,$42K-$76K ,42000,76000,"Chicago, IL"
11313,Data Analyst,$68K-$87K ,68000,87000,"Chicago, IL"
11314,Sr. Data Analyst,$51K-$93K ,51000,93000,"Redwood City, CA"
11315,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11316,Sr. Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11317,Sr. Data Analyst,$42K-$76K ,42000,76000,"Chicago, IL"
11318,Data Analyst,$42K-$76K ,42000,76000,"Chicago, IL"
11319,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11320,Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11321,Data Analyst,$42K-$66K ,42000,66000,"Beverly Hills, CA"
11322,Data Analyst,$35K-$45K ,35000,45000,"Los Angeles, CA"
11323,Data Analyst,$35K-$45K ,35000,45000,"Los Angeles, CA"
11324,Data Analyst,$42K-$66K ,42000,66000,"Los Angeles, CA"
11325,Sr. Data Analyst,$35K-$67K ,35000,67000,"Seattle, WA"
11326,Lead Data Analyst,$46K-$86K ,46000,86000,"San Francisco, CA"
11327,Lead Data Analyst,$47K-$74K ,47000,74000,"San Francisco, CA"
11328,Sr. Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11329,Sr. Data Analyst,$55K-$103K ,55000,103000,"Los Angeles, CA"
11330,Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11331,Financial Data Analyst,$69K-$127K ,69000,127000,"Menlo Park, CA"
11332,Sr. Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11333,Business Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11334,Data Analyst,$37K-$70K ,37000,70000,"Pasadena, CA"
11335,Sr. Data Analyst,$50K-$86K ,50000,86000,"Charlotte, NC"
11336,Sr. Data Analyst,$37K-$44K ,37000,44000,"Malvern, PA"
11337,Sr. Data Analyst,$38K-$68K ,38000,68000,"Malvern, PA"
11338,Sr. Data Analyst,$64K-$113K ,64000,113000,"Malvern, PA"
11339,Financial Data Analyst,$46K-$102K ,46000,102000,"Scottsdale, AZ"
11340,Sr. Data Analyst,$98K-$114K ,98000,114000,"New York, NY"
11341,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11342,Business Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11343,Data Analyst,$99K-$178K ,99000,178000,"Berkeley, CA"
11344,Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11345,Data Analust IV,$54K-$75K ,54000,75000,"Charlotte, NC"
11346,Sr. Data Analyst,$44K-$78K ,44000,78000,"Irving, TX"
11347,Sr. Data Analyst,$34K-$61K ,34000,61000,"San Diego, CA"
11348,Data Science Analyst,$46K-$87K ,46000,87000,"New York, NY"
11349,Data Analyst,$99K-$178K ,99000,178000,"San Mateo, CA"
11350,Business Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11351,Sr. Data Analyst,$44K-$82K ,44000,82000,"Farmers Branch, TX"
11352,Data Analyst,$50K-$86K ,50000,86000,"Mooresville, NC"
11353,Data Analyst,$47K-$76K ,47000,76000,"Houston, TX"
11354,Data Analyst II,$30K-$53K ,30000,53000,"Dallas, TX"
11355,Data Analyst,$49K-$91K ,49000,91000,"Denver, CO"
11356,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11357,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11358,Data Analyst,$49K-$91K ,49000,91000,"Denver, CO"
11359,Data Analyst IV,$35K-$42K ,35000,42000,"Austin, TX"
11360,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11361,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11362,Jr. Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11363,Data Analyst III,$53K-$104K ,53000,104000,"Austin, TX"
11364,Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11365,Data Analyst III,$35K-$42K ,35000,42000,"Austin, TX"
11366,Data Analyst IV,$43K-$77K ,43000,77000,"Austin, TX"
11367,Data Analyst III,$35K-$42K ,35000,42000,"Austin, TX"
11368,Data Analyst,$68K-$87K ,68000,87000,"Chicago, IL"
11369,Sr. Data Analyst,$64K-$113K ,64000,113000,"Camden, NJ"
11370,Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11371,Data Analyst,$24K-$48K ,24000,48000,"Dallas, TX"
11372,Data Analyst,$55K-$103K ,55000,103000,"Inglewood, CA"
11373,Financial Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11374,Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11375,Data Analyst,$76K-$122K ,76000,122000,"San Diego, CA"
11376,Data Analyst,$41K-$78K ,41000,78000,"Plymouth Meeting, PA"
11377,Data Analyst,$37K-$44K ,37000,44000,"Philadelphia, PA"
11378,Data Analyst,$38K-$68K ,38000,68000,"Philadelphia, PA"
11379,Sr. Data Analyst,$57K-$100K ,57000,100000,"Englewood, CO"
11380,Sr. Data Analyst,$65K-$81K ,65000,81000,"Alhambra, CA"
11381,Data Analyst,$48K-$88K ,48000,88000,"Plano, TX"
11382,Data Analyst,$41K-$78K ,41000,78000,"Lake Success, NY"
11383,Data Analyst,$42K-$74K ,42000,74000,"Lake Success, NY"
11384,Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11385,Data Analyst III,$35K-$42K ,35000,42000,"Austin, TX"
11386,Data Analyst II,$53K-$104K ,53000,104000,"Austin, TX"
11387,Data Analyst,$46K-$102K ,46000,102000,"Scottsdale, AZ"
11388,Data Analyst,$60K-$66K ,60000,66000,"Chicago, IL"
11389,Data Analyst,$60K-$110K ,60000,110000,"New York, NY"
11390,Data Analyst II,$28K-$52K ,28000,52000,"Columbus, OH"
11391,Data Analyst III,$46K-$86K ,46000,86000,"Columbus, OH"
11392,Data Analyst,$46K-$102K ,46000,102000,"Phoenix, AZ"
11393,Data Analyst,$41K-$86K ,41000,86000,"Addison, TX"
11394,Sr. Data Analyst,$98K-$114K ,98000,114000,"New York, NY"
11395,Lead Data Analyst,$73K-$82K ,73000,82000,"Chicago, IL"
11396,Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11397,Financial Data Analyst,$55K-$103K ,55000,103000,"El Segundo, CA"
11398,Business Data Analyst,$74K-$123K ,74000,123000,"Houston, TX"
11399,Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11400,Sr. Data Analyst,$46K-$86K ,46000,86000,"San Mateo, CA"
11401,Sr. Data Analyst,$82K-$116K ,82000,116000,"San Francisco, CA"
11402,Data Analyst,$38K-$68K ,38000,68000,"West Conshohocken, PA"
11403,Data Analyst,$51K-$87K ,51000,87000,"Brooklyn, NY"
11404,Data Analyst,$30K-$53K ,30000,53000,"Dallas, TX"
11405,Data Analyst,$30K-$53K ,30000,53000,"Dallas, TX"
11406,Sr. Data Analyst,$44K-$82K ,44000,82000,"Dallas, TX"
11407,Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11408,Data Analyst,$51K-$88K ,51000,88000,"New York, NY"
11409,Data Analyst,$57K-$67K ,57000,67000,"Denver, CO"
11410,Sr. Data Analyst,$48K-$96K ,48000,96000,"Bronx, NY"
11411,Financial Data Analyst,$41K-$78K ,41000,78000,"New York, NY"
11412,Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11413,Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11414,Data Analyst,$69K-$127K ,69000,127000,"Cupertino, CA"
11415,Data Analyst,$29K-$38K ,29000,38000,"Houston, TX"
11416,Business Data Analyst,$65K-$120K ,65000,120000,"South San Francisco, CA"
11417,Data Analyst,$57K-$67K ,57000,67000,"Denver, CO"
11418,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11419,Financial Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11420,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11421,Sr. Data Analyst,$60K-$124K ,60000,124000,"San Diego, CA"
11422,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11423,Sr. Data Analyst,$37K-$68K ,37000,68000,"San Antonio, TX"
11424,Data Analyst,$110K-$190K ,110000,190000,"Mountain View, CA"
11425,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11426,Data Analyst,$67K-$92K ,67000,92000,"Chicago, IL"
11427,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11428,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11429,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11430,Data Analyst,$57K-$104K ,57000,104000,"San Mateo, CA"
11431,Data Analyst,$82K-$116K ,82000,116000,"San Mateo, CA"
11432,Data Analyst,$28K-$52K ,28000,52000,"Columbus, OH"
11433,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11434,Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11435,Data Analyst,$55K-$103K ,55000,103000,"Los Angeles, CA"
11436,Data Analyst,$57K-$104K ,57000,104000,"Oakland, CA"
11437,Data Analyst,$24K-$48K ,24000,48000,"Dallas, TX"
11438,Financial Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11439,Data Analyst,$110K-$190K ,110000,190000,"Mountain View, CA"
11440,Business Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11441,Jr. Data Analyst,$26K-$47K ,26000,47000,"Lehi, UT"
11442,Data Analyst,$57K-$67K ,57000,67000,"Lakewood, CO"
11443,Sr. Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11444,Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11445,Data Analyst,$41K-$78K ,41000,78000,"Philadelphia, PA"
11446,Sr. Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11447,Sr. Data Analyst,$46K-$86K ,46000,86000,"San Francisco, CA"
11448,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11449,Sr. Data Analyst,$46K-$86K ,46000,86000,"San Francisco, CA"
11450,Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11451,Data Analyst,$37K-$66K ,37000,66000,"New York, NY"
11452,Data Analyst,$58K-$93K ,58000,93000,"Menlo Park, CA"
11453,Data Analyst,$89K-$151K ,89000,151000,"Menlo Park, CA"
11454,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11455,Sr. Data Analyst,$93K-$159K ,93000,159000,"San Francisco, CA"
11456,Sr. Data Analyst,$57K-$104K ,57000,104000,"San Francisco, CA"
11457,Sr. Data Analyst,$53K-$104K ,53000,104000,"Austin, TX"
11458,Lead Data Analyst,$55K-$103K ,55000,103000,"Santa Monica, CA"
11459,Sr. Data Analyst,$82K-$116K ,82000,116000,"San Francisco, CA"
11460,Sr. Data Analyst,$49K-$91K ,49000,91000,"Denver, CO"
11461,Data Analyst,$99K-$178K ,99000,178000,"San Francisco, CA"
11462,Data Analyst,$46K-$87K ,46000,87000,"New York, NY"
11463,Sr. Data Analyst,$37K-$70K ,37000,70000,"Los Angeles, CA"
11464,Sr. Data Analyst,$57K-$103K ,57000,103000,"Los Angeles, CA"
11465,Sr. Data Analyst,$65K-$120K ,65000,120000,"San Francisco, CA"
11466,Sr. Data Analyst,$37K-$70K ,37000,70000,"Los Angeles, CA"
11467,Data Analyst,$55K-$103K ,55000,103000,"Los Angeles, CA"
11468,Sr. Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11469,Data Analyst,$59K-$85K ,59000,85000,"New York, NY"
11470,Sr. Data Analyst,$43K-$76K ,43000,76000,"New York, NY"
11471,Data Analyst,$34K-$61K ,34000,61000,"Indianapolis, IN"
11472,Data Scientist,$99K-$178K ,99000,178000,"San Francisco, CA"
11473,Data Analyst,$42K-$76K ,42000,76000,"Austin, TX"
11474,Sr. Data Analyst,$42K-$66K ,42000,66000,"Culver City, CA"
11475,Sr. Data Analyst,$113K-$132K ,113000,132000,"Los Angeles, CA"
11476,Sr. Data Analyst,$35K-$45K ,35000,45000,"Los Angeles, CA"
11477,Sr. Data Analyst,$55K-$103K ,55000,103000,"Los Angeles, CA"
11478,Sr. Data Analyst,$42K-$74K ,42000,74000,"New York, NY"
11479,Principal Data Analyst,$60K-$110K ,60000,110000,"New York, NY"
11480,Data Analyst,$47K-$76K ,47000,76000,"Houston, TX"
11481,Data Analyst,$74K-$123K ,74000,123000,"Houston, TX"
11482,Data Analyst,$37K-$68K ,37000,68000,"San Antonio, TX"
11483,Data Analyst,$89K-$151K ,89000,151000,"Cupertino, CA"
11484,Sr. Data Analyst,$46K-$86K ,46000,86000,"San Francisco, CA"
11485,Sr. Data Analyst,$51K-$93K ,51000,93000,"San Jose, CA"
11486,Sr. Data Analyst,$69K-$127K ,69000,127000,"San Jose, CA"
11487,Data Analyst,$30K-$53K ,30000,53000,"Irving, TX"
11488,Data Analyst,$110K-$190K ,110000,190000,"San Jose, CA"
11489,Data Analyst,$26K-$47K ,26000,47000,"Salt Lake City, UT"
11490,Sr. Data Analyst,$46K-$102K ,46000,102000,"Phoenix, AZ"
11491,Data Analyst,$69K-$127K ,69000,127000,"San Jose, CA"
11492,Sr. Data Analyst,$73K-$89K ,73000,89000,"San Antonio, TX"
11493,Data Analyst,$38K-$68K ,38000,68000,"King of Prussia, PA"
11494,Data Analyst,$110K-$190K ,110000,190000,"San Jose, CA"
11495,Jr. Data Analyst,$41K-$78K ,41000,78000,"Jersey City, NJ"
11496,Data Analyst,$98K-$114K ,98000,114000,"Jersey City, NJ"
11497,Data Analyst,$27K-$52K ,27000,52000,"New York, NY"
11498,Sr. Data Analyst,$84K-$90K ,84000,90000,"New York, NY"
11499,Sr. Data Analyst,$51K-$93K ,51000,93000,"San Jose, CA"
11500,Sr. Data Analyst,$26K-$47K ,26000,47000,"Draper, UT"
